CepsOrigem;CepDestino;QTD;Altura;Comprimento;Largura;Peso;QTD;SKU
"{""origin_zip_code"":""25085340""";49750000;49750000;height:37;length:188;width:138;weight:10;quantity:1;"sku_id:""3069528196""}]}"
"{""origin_zip_code"":""25085340""";50040090;50040090;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""106846357""}]}"
"{""origin_zip_code"":""25085340""";50080180;50080180;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471824920""}]}"
"{""origin_zip_code"":""25085340""";50100150;50100150;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792876579""}]}"
"{""origin_zip_code"":""25085340""";50710170;50710170;height:100;length:100;width:100;weight:135;quantity:1;"sku_id:""11420185""}]}"
"{""origin_zip_code"":""25085340""";50720123;50720123;height:104;length:140;width:80;weight:30;quantity:1;"sku_id:""2792850424""}]}"
"{""origin_zip_code"":""25085340""";50740080;50740080;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792854581""}]}"
"{""origin_zip_code"":""25085340""";50760185;50760185;height:100;length:100;width:100;weight:2;quantity:1;"sku_id:""15583772""}]}"
"{""origin_zip_code"":""25085340""";50760185;50760185;height:100;length:100;width:100;weight:0.2;quantity:1;"sku_id:""15583811""}]}"
"{""origin_zip_code"":""25085340""";50760185;50760185;height:100;length:100;width:100;weight:0.01;quantity:1;"sku_id:""13912968""}]}"
"{""origin_zip_code"":""25085340""";50771405;50771405;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";50870280;50870280;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792859496""}]}"
"{""origin_zip_code"":""25085340""";50930015;50930015;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""26958096""}]}"
"{""origin_zip_code"":""25085340""";50980370;50980370;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";51020041;51020041;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";51021360;51021360;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792832904""}]}"
"{""origin_zip_code"":""25085340""";51030225;51030225;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";51030260;51030260;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";52031215;52031215;height:44;length:188;width:88;weight:25;quantity:1;"sku_id:""4870470655""}]}"
"{""origin_zip_code"":""25085340""";52040220;52040220;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";52050038;52050038;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";52110150;52110150;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";52130170;52130170;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";53030020;53030020;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";53030020;53030020;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";53060130;53060130;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";53060535;53060535;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";53080670;53080670;height:40;length:188;width:138;weight:10;quantity:1;"sku_id:""496647149""}]}"
"{""origin_zip_code"":""25085340""";53140170;53140170;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";53160030;53160030;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";53260180;53260180;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";53421120;53421120;height:120;length:34;width:90;weight:1;quantity:1;"sku_id:""45559965""}]}"
"{""origin_zip_code"":""25085340""";53435580;53435580;height:40;length:188;width:138;weight:15;quantity:1;"sku_id:""1466469521""}]}"
"{""origin_zip_code"":""25085340""";53437820;53437820;height:35;length:202.99999999999997;width:193;weight:3;quantity:1;"sku_id:""48699105""}]}"
"{""origin_zip_code"":""25085340""";53439000;53439000;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";53625030;53625030;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""76942977""}]}"
"{""origin_zip_code"":""25085340""";53637195;53637195;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";54110005;54110005;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""106846357""}]}"
"{""origin_zip_code"":""25085340""";54160546;54160546;height:100;length:100;width:100;weight:18.5;quantity:1;"sku_id:""15955242""}]}"
"{""origin_zip_code"":""25085340""";54220000;54220000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""26958110""}]}"
"{""origin_zip_code"":""25085340""";54330580;54330580;height:40;length:198;width:158;weight:0.04;quantity:1;"sku_id:""2792850221""}]}"
"{""origin_zip_code"":""25085340""";54440290;54440290;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";54515015;54515015;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";54535150;54535150;height:100;length:100;width:100;weight:35;quantity:1;"sku_id:""23408355""}]}"
"{""origin_zip_code"":""25085340""";54740020;54740020;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";54771500;54771500;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""448648585""}]}"
"{""origin_zip_code"":""25085340""";55010210;55010210;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";55016360;55016360;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";55016400;55016400;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792876579""}]}"
"{""origin_zip_code"":""25085340""";55020335;55020335;height:42;length:200;width:160;weight:1;quantity:1;"sku_id:""31528718""}]}"
"{""origin_zip_code"":""25085340""";55125000;55125000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""96911132""}]}"
"{""origin_zip_code"":""25085340""";55345000;55345000;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792852358""}]}"
"{""origin_zip_code"":""25085340""";55370000;55370000;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";55470000;55470000;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";55606185;55606185;height:40;length:198;width:158;weight:1;quantity:1;"sku_id:""36677269""}]}"
"{""origin_zip_code"":""25085340""";55641580;55641580;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";55641732;55641732;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";55650000;55650000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792876579""}]}"
"{""origin_zip_code"":""25085340""";55680000;55680000;height:120;length:120;width:250;weight:0.13;quantity:1;"sku_id:""4870237327""}]}"
"{""origin_zip_code"":""25085340""";55765000;55765000;height:11;length:11;width:11;weight:0.02;quantity:1;"sku_id:""2792876579""}]}"
"{""origin_zip_code"":""25085340""";55790000;55790000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""4471824920""}]}"
"{""origin_zip_code"":""25085340""";55825000;55825000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";55870000;55870000;height:39;length:188;width:138;weight:1;quantity:1;"sku_id:""652140210""}]}"
"{""origin_zip_code"":""25085340""";55900000;55900000;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""60936735""}]}"
"{""origin_zip_code"":""25085340""";56000000;56000000;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792832998""}]}"
"{""origin_zip_code"":""25085340""";56140000;56140000;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";56200000;56200000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878793""}]}"
"{""origin_zip_code"":""25085340""";56200000;56200000;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792878726""}]}"
"{""origin_zip_code"":""25085340""";56250000;56250000;height:44;length:188;width:88;weight:25;quantity:1;"sku_id:""4870470655""}]}"
"{""origin_zip_code"":""25085340""";56250000;56250000;height:42;length:202.99999999999997;width:193;weight:0.01;quantity:1;"sku_id:""4888117227""}]}"
"{""origin_zip_code"":""25085340""";56250970;56250970;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";56309412;56309412;height:35;length:190;width:100;weight:1;quantity:1;"sku_id:""10701040""}]}"
"{""origin_zip_code"":""25085340""";56312410;56312410;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""106846357""}]}"
"{""origin_zip_code"":""25085340""";56314715;56314715;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";56330585;56330585;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""36385585""}]}"
"{""origin_zip_code"":""25085340""";56355000;56355000;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";56395000;56395000;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";56895000;56895000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";56950000;56950000;height:99;length:9;width:9;weight:0.09;quantity:1;"sku_id:""2792851806""}]}"
"{""origin_zip_code"":""25085340""";57036440;57036440;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";57052240;57052240;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";57055310;57055310;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";57061060;57061060;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";57062590;57062590;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";57062590;57062590;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76943656""}]}"
"{""origin_zip_code"":""25085340""";57083000;57083000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";57083000;57083000;height:40;length:188;width:138;weight:40;quantity:1;"sku_id:""42563258""}]}"
"{""origin_zip_code"":""25085340""";57257000;57257000;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";57265000;57265000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792878401""}]}"
"{""origin_zip_code"":""25085340""";57290000;57290000;height:1;length:1;width:1;weight:3;quantity:1;"sku_id:""106498230""}]}"
"{""origin_zip_code"":""25085340""";57300030;57300030;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";57303322;57303322;height:30;length:188;width:138;weight:0.01;quantity:1;"sku_id:""18877929""}]}"
"{""origin_zip_code"":""25085340""";57304430;57304430;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792878401""}]}"
"{""origin_zip_code"":""25085340""";57306770;57306770;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";57600430;57600430;height:100;length:100;width:100;weight:52;quantity:1;"sku_id:""19510502""}]}"
"{""origin_zip_code"":""25085340""";57800000;57800000;height:10;length:10;width:10;weight:0.01;quantity:1;"sku_id:""2792878401""}]}"
"{""origin_zip_code"":""25085340""";57800000;57800000;height:9;length:9;width:8;weight:0.08;quantity:1;"sku_id:""39265586""}]}"
"{""origin_zip_code"":""25085340""";57830000;57830000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";57950000;57950000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";57950000;57950000;height:36;length:69;width:69;weight:1;quantity:1;"sku_id:""39069805""}]}"
"{""origin_zip_code"":""25085340""";58015510;58015510;height:35;length:198;width:158;weight:1;quantity:1;"sku_id:""50321522""}]}"
"{""origin_zip_code"":""25085340""";58027185;58027185;height:12;length:12;width:12;weight:0.02;quantity:1;"sku_id:""2792843873""}]}"
"{""origin_zip_code"":""25085340""";58030430;58030430;height:46;length:188;width:88;weight:25;quantity:1;"sku_id:""39029200""}]}"
"{""origin_zip_code"":""25085340""";58038000;58038000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""26958110""}]}"
"{""origin_zip_code"":""25085340""";58040260;58040260;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792851988""}]}"
"{""origin_zip_code"":""25085340""";58045010;58045010;height:3000;length:188;width:106;weight:25;quantity:1;"sku_id:""18903105""}]}"
"{""origin_zip_code"":""25085340""";58045180;58045180;height:250.99999999999997;length:12;width:2;weight:0.12;quantity:1;"sku_id:""42563243""}]}"
"{""origin_zip_code"":""25085340""";58045180;58045180;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""28815793""}]}"
"{""origin_zip_code"":""25085340""";58056564;58056564;height:40;length:188;width:108;weight:0.12;quantity:1;"sku_id:""67247489""}]}"
"{""origin_zip_code"":""25085340""";58064390;58064390;height:37;length:188;width:88;weight:10;quantity:1;"sku_id:""106498251""}]}"
"{""origin_zip_code"":""25085340""";58070160;58070160;height:35;length:188;width:138;weight:1;quantity:1;"sku_id:""60942423""}]}"
"{""origin_zip_code"":""25085340""";58135000;58135000;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864535""}]}"
"{""origin_zip_code"":""25085340""";58159000;58159000;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";58178000;58178000;height:78;length:180;width:90;weight:3;quantity:1;"sku_id:""48380362""}]}"
"{""origin_zip_code"":""25085340""";58418118;58418118;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";58432045;58432045;height:45;length:90;width:45;weight:0.01;quantity:1;"sku_id:""2792832904""}]}"
"{""origin_zip_code"":""25085340""";58798000;58798000;height:36;length:138;width:138;weight:1;quantity:1;"sku_id:""39067359""}]}"
"{""origin_zip_code"":""25085340""";58798000;58798000;height:36;length:69;width:69;weight:1;quantity:1;"sku_id:""39069805""}]}"
"{""origin_zip_code"":""25085340""";58800210;58800210;height:37;length:188;width:88;weight:15;quantity:1;"sku_id:""1214359490""}]}"
"{""origin_zip_code"":""25085340""";59014500;59014500;height:12;length:12;width:12;weight:0.12;quantity:1;"sku_id:""76950453""}]}"
"{""origin_zip_code"":""25085340""";59062530;59062530;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""76942977""}]}"
"{""origin_zip_code"":""25085340""";59070350;59070350;height:11;length:16;width:2;weight:1;quantity:1;"sku_id:""34732607""}]}"
"{""origin_zip_code"":""25085340""";59074110;59074110;height:12;length:33;width:32;weight:0.02;quantity:1;"sku_id:""2792843486""}]}"
"{""origin_zip_code"":""25085340""";59090410;59090410;height:35;length:188;width:88;weight:1;quantity:1;"sku_id:""28815793""}]}"
"{""origin_zip_code"":""25085340""";59091250;59091250;height:9;length:9;width:9;weight:0.01;quantity:1;"sku_id:""4887845775""}]}"
"{""origin_zip_code"":""25085340""";59115535;59115535;height:10;length:10;width:10;weight:0.02;quantity:1;"sku_id:""2792864447""}]}"
"{""origin_zip_code"":""25085340""";59115535;59115535;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792855882""}]}"
"{""origin_zip_code"":""25085340""";59115535;59115535;height:38;length:188;width:88;weight:30;quantity:1;"sku_id:""2792855997""}]}"
"{""origin_zip_code"":""25085340""";59115685;59115685;height:1;length:1;width:1;weight:0.01;quantity:1;"sku_id:""2792852358""}]}"
"{""origin_zip_code"":""25085340""";59151460;59151460;height:32;length:188;width:138;weight:40;quantity:1;"sku_id:""19976597""}]}"
"{""origin_zip_code"":""25085340""";59151907;59151907;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792859496""}]}"
"{""origin_zip_code"":""25085340""";59151907;59151907;height:25;length:188;width:88;weight:0.01;quantity:1;"sku_id:""2792859584""}]}"
"{""origin_zip_code"":""25085340""";59178000;59178000;height:35;length:198;width:158;weight:3;quantity:1;"sku_id:""75726189""}]}"
"{""origin_zip_code"":""25085340""";59178000;59178000;height:100;length:100;width:100;weight:1;quantity:1;"sku_id:""15126366""}]}"
